TEST ID,TEST DATE / UTC HOUR,GEO LATITUDE,GEO LONGITUDE,DOWNLOAD SPEED,UPLOAD SPEED,JITTER,LATENCY,PACKET LOSS,IPV6 SUPPORTED,DNSSEC SUPPORTED,TEST SERVER,browser_test_url,CONTRACTED DOWNLOAD SPEED,CONTRACTED UPLOAD SPEED,CONTRACTED DATA CAP,CONTRACTED MONTHLY COST,SERVICE TYPE,USER SATISFACTION,USER COMMENTS,HEATMAP_MUNICIPALITY
975876,2020-08-18 22:08,53.71126299,-113.9036327,1.89,1.03,74.27,62.46,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976046,2020-08-19 1:15,53.71511084,-113.9064874,15.96,4.26,34.46,55.86,0.01,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976084,2020-08-19 1:43,53.69036175,-114.0208689,12.27,2.27,4.35,47.7,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976089,2020-08-19 1:48,53.69036175,-114.0208689,6.5,2.27,64.51,47.68,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,150,Home,1,None,Sturgeon County
976105,2020-08-19 1:57,53.71511084,-113.9064874,4.66,0.51,25.94,39.65,1.1,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
976115,2020-08-19 2:04,53.71511084,-113.9064874,2.72,0.39,11.17,45.15,0.89,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
976134,2020-08-19 2:39,53.67251069,-113.9551737,1.48,0.67,5.84,21.96,4.13,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,300,95,Home,1,I am employed by a company in St. Albert but am expected to work at home.   I often have to go into the office to work because its too slow,Sturgeon County
976136,2020-08-19 2:42,53.67251069,-113.9551737,1.55,0.82,2.64,21.99,3.12,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,300,95,Home,1,I am employed by a company in St. Albert but am expected to work at home.   I often have to go into the office to work because its too slow,Sturgeon County
976142,2020-08-19 2:54,53.74767037,-113.6086041,3.66,0.74,5.86,36.04,0.31,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,25,10,300,90,Home,4,Would love better speeds and higher caps as demand continues to increase!,Sturgeon County
976144,2020-08-19 2:55,53.74767037,-113.6086041,3.09,0.73,4.82,35.96,0.36,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,25,10,300,90,Home,4,Would love better speeds and higher caps as demand continues to increase!,Sturgeon County
976147,2020-08-19 2:57,53.67251069,-113.9551737,1.58,0.95,2.93,22.12,4.28,FALSE,FALSE,Calgary,https://performance.cira.ca/,25,,300,95,Home,1,None,Sturgeon County
976148,2020-08-19 2:59,53.67251069,-113.9551737,1.53,0.63,3.25,21.61,4.31,FALSE,FALSE,Calgary,https://performance.cira.ca/,25,,300,95,Home,1,None,Sturgeon County
976154,2020-08-19 3:08,53.71511084,-113.9064874,1.6,0.47,46.08,57.08,0.2,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,10,75,Home,1,"Can t load anything, Netflix get shut off in evenings cause it just buffers constantly ",Sturgeon County
976167,2020-08-19 3:24,53.38808038,-113.1520397,12.61,1.67,1.7,51.53,0.01,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976171,2020-08-19 3:25,53.38808038,-113.1520397,14.89,2,12.36,55.15,0.01,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976181,2020-08-19 3:39,53.68532695,-113.9616723,2.6,1.56,94.05,38.43,0,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
976197,2020-08-19 3:55,53.68471198,-113.9752579,0.49,0.69,11.43,89.33,3.5,FALSE,FALSE,Moncton,https://performance.cira.ca/,5,2,20,75,Home,1,Internet can be very slow  if it is even working. It is out 1-10 times a month  service is not good.  No other choices as all are the same,Sturgeon County
976202,2020-08-19 3:57,53.38808038,-113.1520397,0.61,2.68,69.1,60.5,0,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976203,2020-08-19 3:58,53.38808038,-113.1520397,0.52,2.77,106.81,58.48,0,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976205,2020-08-19 3:59,53.38808038,-113.1520397,0.43,3.1,191.07,64.81,0,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976206,2020-08-19 4:00,53.38808038,-113.1520397,0.57,3.46,91.07,59.69,0.15,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976208,2020-08-19 4:00,53.71511084,-113.9064874,0.47,1.15,47.33,59,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,60,Home,1,None,Sturgeon County
976210,2020-08-19 4:01,53.38808038,-113.1520397,0.53,2.88,1073.33,63.39,0,FALSE,FALSE,Calgary,https://performance.cira.ca/strathcona,15,3,250,120,Home,1,None,Strathcona County
976228,2020-08-19 4:30,53.68377159,-113.9768853,0.58,0.59,73.81,71.42,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,500,80,Home,1,None,Sturgeon County
976268,2020-08-19 5:27,53.77449864,-113.9043404,6.84,4.9,1.7,51.73,0.06,FALSE,FALSE,Calgary,https://performance.cira.ca/,3,0.5,500,95,Home,2,None,Sturgeon County
976292,2020-08-19 6:19,53.72673195,-113.8376698,1.29,0.67,12.65,41.04,1.74,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976504,2020-08-19 12:22,56.08359321,-112.6282753,3.91,0.57,5.52,51.43,1.54,FALSE,FALSE,Calgary,https://performance.cira.ca/,10,,,70,Home,2,None,M.D. of Opportunity No. 17
976779,2020-08-19 17:18,53.37316182,-112.8891284,16.05,0.88,1.88,29.65,0.04,FALSE,TRUE,Calgary,https://performance.cira.ca/,20,,,100,Home,4,None,Strathcona County
976800,2020-08-19 17:29,53.7489799,-113.9827099,54.35,5.92,12.92,51.69,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976808,2020-08-19 17:40,53.77179341,-113.4851033,13.91,2.42,10.86,15.88,0.61,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976809,2020-08-19 17:40,53.77179341,-113.4851033,12.16,2.6,2.26,14.9,0.01,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976900,2020-08-19 19:29,53.75226896,-113.9679325,10.63,2.14,11.35,44.94,0.03,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976931,2020-08-19 20:00,53.77463102,-113.4608466,21.72,5.87,0.06,24.15,0.43,FALSE,FALSE,Vancouver,https://performance.cira.ca/,,,,,,,,Sturgeon County
976941,2020-08-19 20:10,53.84659714,-114.2373845,1.48,0.39,72.57,84.65,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,1,None,Lac Ste. Anne County
976943,2020-08-19 20:11,53.84659714,-114.2373845,0.37,0.43,91.1,69.05,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,1,None,Lac Ste. Anne County
976954,2020-08-19 20:29,53.79831896,-113.41805,7.6,1.51,6.66,47.46,0.36,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976972,2020-08-19 20:44,53.79831896,-113.41805,0.79,1.11,13.43,44.26,5.27,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976976,2020-08-19 20:47,53.70270875,-113.623101,12.51,17.14,18.23,51.48,1.46,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
976989,2020-08-19 21:07,52.47053867,-113.0430696,3.13,0.9,4.19,63.68,0.14,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
976997,2020-08-19 21:12,52.47101274,-113.0474045,3.39,0.77,5.14,67.71,0.1,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977004,2020-08-19 21:15,52.47101274,-113.0474045,0.47,0.72,25.65,63.99,5.29,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977006,2020-08-19 21:17,52.47101274,-113.0474045,4.85,0.79,3.59,70.15,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977008,2020-08-19 21:20,52.47101274,-113.0474045,3.92,0.83,10.44,66.54,0.28,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977019,2020-08-19 21:26,52.47101274,-113.0474045,4.8,0.51,2.92,70.19,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977024,2020-08-19 21:31,52.47101274,-113.0474045,2.12,0.48,21.61,67.65,0.11,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977031,2020-08-19 21:44,52.47101274,-113.0474045,3.51,0.71,7.2,65.15,0,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Lacombe County
977082,2020-08-19 22:37,53.81614459,-113.8113883,5.54,0.96,138.31,79.81,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Sturgeon County
977086,2020-08-19 22:44,53.81614459,-113.8113883,5.71,0.74,14.42,80.15,0.03,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Sturgeon County
977091,2020-08-19 22:48,53.81614459,-113.8113883,3.33,1.01,10.33,78.93,0.07,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Sturgeon County
977093,2020-08-19 22:49,50.88520363,-114.2070179,22.42,8.66,7.6,42.37,0,FALSE,FALSE,Calgary,https://performance.cira.ca/burlington,,,,,,,,M.D. of Foothills No. 31
977097,2020-08-19 22:54,53.87638386,-113.4837452,14.47,14.11,10.35,67.37,2.88,FALSE,FALSE,Toronto,https://performance.cira.ca/,50,50,1000,130,Home,2,Currently with Clearwave but they've been using Bell's technology and since then it has dropped in speed a great deal,Sturgeon County
977101,2020-08-19 23:00,53.87638386,-113.4837452,31.89,8.29,0.8,69.69,0.65,FALSE,FALSE,Toronto,https://performance.cira.ca/,50,50,1000,130,Home,2,None,Sturgeon County
977135,2020-08-19 23:32,53.68532695,-113.9616723,10.64,2.84,4.63,19.58,0.96,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977142,2020-08-19 23:39,53.77856621,-113.6074046,32.43,10.78,2.55,45.41,0.11,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977148,2020-08-19 23:44,53.77856621,-113.6074046,25.58,6.71,1.57,41.11,0.26,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,60,Home,1,None,Sturgeon County
977159,2020-08-19 23:52,51.6487133,-112.7768045,19.83,3.51,3.79,9.91,0.11,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,Unlimited,100,Home,5,None,Starland County
977160,2020-08-19 23:53,53.73774295,-114.0009335,2.99,1.53,42.44,32.46,0.83,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
977163,2020-08-19 23:54,51.69270455,-112.9156335,19.69,3.28,4.7,9.22,0.07,FALSE,TRUE,Calgary,https://performance.cira.ca/?lang en,,,,100,Home,5,None,Starland County
977171,2020-08-20 0:06,53.72048205,-113.4568405,7.33,1.23,2.09,35.18,0,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
977181,2020-08-20 0:17,53.79274224,-113.6068082,9.95,0.98,6.27,74.66,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,300,100,Home,1,None,Sturgeon County
977182,2020-08-20 0:18,53.79274224,-113.6068082,11.88,1.09,1.9,75.88,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,300,100,Home,1,None,Sturgeon County
977193,2020-08-20 0:27,53.70554768,-113.962984,9.75,7.2,3.74,56.99,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,1000,110,Home,3,None,Sturgeon County
977202,2020-08-20 0:37,53.77856621,-113.6074046,16.26,6.39,0.66,37.58,0.16,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977211,2020-08-20 0:49,53.77179341,-113.4851033,8.95,1.78,14.41,17.19,0.25,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977218,2020-08-20 0:59,53.77394253,-113.6053712,13.45,3.52,25.83,42,0.73,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977278,2020-08-20 2:00,53.71118679,-113.9599586,6.49,0.69,4.43,51.83,2.66,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,250,75,Home,2,None,Sturgeon County
977316,2020-08-20 2:33,53.71118679,-113.9599586,4.12,0.56,452.07,53.76,1.55,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,250,75,Home,2,None,Sturgeon County
977373,2020-08-20 3:26,53.68532695,-113.9616723,18.18,1.6,10.8,74.91,2.01,FALSE,FALSE,Moncton,https://performance.cira.ca/,2,1,10,75,Home,3,None,Sturgeon County
977378,2020-08-20 3:31,53.68532695,-113.9616723,5.01,1.51,4.07,77.5,2.06,FALSE,FALSE,Moncton,https://performance.cira.ca/,2,1,10,75,Home,3,None,Sturgeon County
977501,2020-08-20 10:22,53.77856621,-113.6074046,22.49,4.49,0.85,36.44,0.06,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977504,2020-08-20 10:27,53.77856621,-113.6074046,23.71,3.96,0.26,39.34,0.04,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977552,2020-08-20 12:04,56.08359321,-112.6282753,2.85,0.56,7,51.49,3.52,FALSE,FALSE,Calgary,https://performance.cira.ca/,10,,,70,Home,2,None,M.D. of Opportunity No. 17
977593,2020-08-20 13:43,53.76893143,-113.4644152,4.42,1.68,4.51,72.35,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,25,0.5,100,70,Home,1,None,Sturgeon County
977596,2020-08-20 13:45,53.7688807,-113.4640505,4.83,1.7,2.47,68.53,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,4,1,100,70,Home,1,None,Sturgeon County
977693,2020-08-20 16:09,53.7688807,-113.4640505,14.53,0.32,2.84,54.73,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,4,1,100,70,Home,1,None,Sturgeon County
977766,2020-08-20 17:37,53.96368498,-113.4838799,7.25,3.06,6.45,24.91,0.63,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,2,85,Home,4,So far I don't have a problem with my service provider. (MCSNET) A little slower than when I lived in Edmonton. But understandable,Sturgeon County
977771,2020-08-20 17:41,53.96368498,-113.4838799,7.75,3.14,12.48,31.32,1.69,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977773,2020-08-20 17:43,53.96363069,-113.483868,6.9,3.4,1.91,29.82,0.93,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,85,Home,3,None,Sturgeon County
977790,2020-08-20 17:58,53.7740699,-113.4608123,26.17,4.24,0.81,20,0.15,FALSE,FALSE,Vancouver,https://performance.cira.ca/,,,,,,,,Sturgeon County
977814,2020-08-20 18:24,53.71301553,-113.9491233,1.44,0.71,208.45,30.75,0.19,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977817,2020-08-20 18:26,53.71324412,-113.948673,0.75,0.43,95.45,34.48,2.35,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977869,2020-08-20 19:27,53.78524706,-113.2605504,7.11,1.23,4.91,72.58,4.72,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,70,Home,3,None,Sturgeon County
977873,2020-08-20 19:30,53.77362273,-113.6011162,6.31,2.36,0.65,41.13,0.71,FALSE,FALSE,Calgary,https://performance.cira.ca/,10,10,5,60,Home,,None,Sturgeon County
977876,2020-08-20 19:32,53.78524706,-113.2605504,6.99,1.25,4.82,72.73,3.5,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,70,Home,3,None,Sturgeon County
977925,2020-08-20 20:09,53.97671306,-113.36824,11.38,8.45,1.65,29.31,1.66,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977964,2020-08-20 20:39,53.78930471,-113.7139298,3.66,2.87,58.46,50.86,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
977967,2020-08-20 20:40,53.78930471,-113.7139298,6.05,5.97,4.33,52.16,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978015,2020-08-20 21:14,53.79930243,-113.6631096,17.68,1.62,0.67,38.57,0.12,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978029,2020-08-20 21:26,53.7688807,-113.4640505,14.07,0.39,2.48,53.1,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,4,1,100,70,Home,1,None,Sturgeon County
978034,2020-08-20 21:29,53.75854671,-113.2125504,3.79,0.47,4.82,24.15,0.86,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978037,2020-08-20 21:31,53.75854671,-113.2125504,2.95,0.49,12.95,25.78,0.12,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978067,2020-08-20 21:50,53.72627646,-113.2166991,8.62,1.52,3.56,25.11,0.03,FALSE,TRUE,Calgary,https://performance.cira.ca/,10,5,5,80,Home,2,None,Sturgeon County
978106,2020-08-20 22:18,53.74960101,-113.7303603,3.52,1.36,7.23,19.79,0.67,FALSE,FALSE,Calgary,https://performance.cira.ca/,5,,1,65,Home,1,Unable to access internet after about 4 30pm during the week and on a Friday or Saturday night after 6 00pm. As there are too many users.,Sturgeon County
978109,2020-08-20 22:18,53.74960101,-113.7303603,4.47,1.52,4.74,19.19,0.29,FALSE,FALSE,Calgary,https://performance.cira.ca/,5,,1,65,Home,1,Unable to access internet after about 4 30pm during the week and on a Friday or Saturday night after 6 00pm. As there are too many users.,Sturgeon County
978119,2020-08-20 22:23,53.74960101,-113.7303603,4.59,1.52,8.92,19.56,0.33,FALSE,FALSE,Calgary,https://performance.cira.ca/,5,,1,65,Home,1,Unable to access internet after about 4 30pm during the week and on a Friday or Saturday night after 6 00pm. As there are too many users.,Sturgeon County
978121,2020-08-20 22:23,53.74960101,-113.7303603,2.55,1.43,10.2,73.48,0.48,FALSE,FALSE,Moncton,https://performance.cira.ca/,5,,1,65,Home,1,Unable to access internet after about 4 30pm during the week and on a Friday or Saturday night after 6 00pm. As there are too many users.,Sturgeon County
978142,2020-08-20 22:37,53.87356623,-113.303413,16.46,1.55,70.1,24.94,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978167,2020-08-20 22:50,53.77600508,-113.4981529,22.74,5.62,2.13,52.55,0.01,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978211,2020-08-20 23:20,53.96042858,-113.783455,24.05,1.48,1.75,74.64,0.01,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Sturgeon County
978219,2020-08-20 23:27,53.96042858,-113.783455,33.45,1.44,1.62,77.72,1.48,FALSE,FALSE,Moncton,https://performance.cira.ca/,,,,,,,,Sturgeon County
978224,2020-08-20 23:30,53.96042858,-113.783455,22.78,1.22,1.29,75.64,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,20,2,,80,Home,1,None,Sturgeon County
978226,2020-08-20 23:30,53.90522554,-113.3103424,2.71,0.82,7.99,27.32,0.21,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978235,2020-08-20 23:39,53.93302444,-113.3243586,0.87,0.69,4.45,59.34,0.35,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978236,2020-08-20 23:39,53.93010704,-113.2844694,1.91,0.36,15.27,24.05,1.07,FALSE,TRUE,Calgary,https://performance.cira.ca/,3,0.5,100,75,Home,1,None,Sturgeon County
978247,2020-08-20 23:49,53.87721459,-113.2945393,2.6,0.36,6.93,51.67,3.95,FALSE,FALSE,Calgary,https://performance.cira.ca/,3,0.5,,70,Home,3,None,Sturgeon County
978259,2020-08-20 23:59,53.77317982,-113.482182,10.19,3.21,2.3,50.34,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978337,2020-08-21 0:53,53.70713718,-113.7563073,6.84,4.13,3.11,53.18,0.47,FALSE,FALSE,Calgary,https://performance.cira.ca/,25,25,500,110,Home,3,None,Sturgeon County
978343,2020-08-21 0:54,53.70713718,-113.7563073,20.39,6.1,0.92,43.88,1.5,FALSE,FALSE,Vancouver,https://performance.cira.ca/,25,25,500,110,Home,3,None,Sturgeon County
978351,2020-08-21 1:01,53.81560308,-113.2819584,16.76,1.54,3.46,75.76,0.23,FALSE,FALSE,Moncton,https://performance.cira.ca/,25,,500,110,Home,,None,Sturgeon County
978358,2020-08-21 1:07,53.81560308,-113.2819584,15.67,1.39,33.04,74.2,0,FALSE,FALSE,Moncton,https://performance.cira.ca/,25,,500,110,Home,,None,Sturgeon County
978397,2020-08-21 1:27,53.77687538,-113.4982809,6.74,5.51,14.21,53.47,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978477,2020-08-21 2:14,53.88251328,-113.2937643,16.06,0.97,10.81,39.48,0.64,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
978479,2020-08-21 2:15,53.88251328,-113.2937643,9.68,1.03,2.08,38.57,0.29,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
978491,2020-08-21 2:22,52.29941832,-112.7073708,0.47,0.29,19.89,21.85,12.75,FALSE,TRUE,Calgary,https://performance.cira.ca/ISED,,,,,,,,County of Stettler No. 6
978548,2020-08-21 2:55,53.81560308,-113.2819584,4.73,0.86,4.05,29.41,0.65,FALSE,TRUE,Calgary,https://performance.cira.ca/,5,1,100,60,Home,4,None,Sturgeon County
978549,2020-08-21 2:56,53.73784802,-113.7213685,4.24,1.09,68.55,32.05,1.16,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
978555,2020-08-21 2:59,53.73784802,-113.7213685,1.68,1.4,234.32,35.16,4.5,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978569,2020-08-21 3:13,53.73784802,-113.7213685,6.93,0.99,3.95,33.26,1.48,FALSE,FALSE,Winnipeg,https://performance.cira.ca/,,,,85,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978572,2020-08-21 3:14,53.73784802,-113.7213685,8.01,1.19,2.05,21.29,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,85,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978574,2020-08-21 3:16,53.73784802,-113.7213685,7.37,1.55,43.87,21.33,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,85,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978583,2020-08-21 3:23,53.69376178,-113.555646,6.26,1.34,10.27,85.4,0.07,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978588,2020-08-21 3:29,53.81560308,-113.2819584,18.72,10.5,10.94,51.78,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978590,2020-08-21 3:31,53.81560308,-113.2819584,15.94,11.82,1.78,50.56,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978600,2020-08-21 3:41,53.81560308,-113.2819584,13.74,3.55,14.76,51.19,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978603,2020-08-21 3:44,53.69376178,-113.555646,8.78,1.13,65.32,47.48,0.03,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
978633,2020-08-21 4:19,53.73784802,-113.7213685,1.16,0.75,149.41,23.07,6.39,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,85,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978635,2020-08-21 4:22,53.73784802,-113.7213685,0.62,0.1,153.82,21.08,2.96,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,85,Home,2,"Hardly usable to open emails during peak hours. Netflix (on a single device) is low quality and often stops to ""catch up""",Sturgeon County
978982,2020-08-21 13:24,56.08359321,-112.6282753,4.14,0.54,7.79,52.1,0.39,FALSE,FALSE,Calgary,https://performance.cira.ca/,10,,,70,Home,2,None,M.D. of Opportunity No. 17
979121,2020-08-21 15:43,53.72659515,-113.9037133,1.92,0.06,29.75,78.57,0.09,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
979122,2020-08-21 15:44,53.72659515,-113.9037133,2.46,1.09,27.32,76.62,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
979126,2020-08-21 15:46,53.7193647,-113.9440155,26.12,1.09,2.08,32.15,1.17,FALSE,TRUE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
979128,2020-08-21 15:47,53.72098993,-113.9428142,24.89,0.99,3.8,33.08,0,FALSE,TRUE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
979130,2020-08-21 15:50,53.72283094,-113.9430927,32.67,0.95,1.79,32.34,1.77,FALSE,TRUE,Winnipeg,https://performance.cira.ca/,,,,,,,,Sturgeon County
979133,2020-08-21 15:53,53.72659515,-113.9037133,0.78,0.02,157.59,73.32,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
979134,2020-08-21 15:54,53.72659515,-113.9037133,0.22,0.04,129.17,95.1,0,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
979138,2020-08-21 15:58,53.7688807,-113.4640505,2.31,1.8,17.42,62.66,0.02,FALSE,FALSE,Calgary,https://performance.cira.ca/,4,1,100,70,Home,1,None,Sturgeon County
979186,2020-08-21 16:48,54.00310617,-113.3896239,14.32,2.13,8.67,53.51,1.14,FALSE,FALSE,Calgary,https://performance.cira.ca/,,,,110,Home,3,"lose signal frequently, slow periods of time along with some normal times with good internet speed to watch Netflix with",Sturgeon County
979214,2020-08-21 17:21,53.906563,-113.1964302,8.41,0.9,1.39,50.86,2.22,FALSE,FALSE,Calgary,https://performance.cira.ca/,10,,,100,Home,4,None,Sturgeon County
979247,2020-08-21 17:56,53.88527089,-113.9188243,32.79,3.64,0.69,24.41,0.16,FALSE,TRUE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
979263,2020-08-21 18:08,53.88527089,-113.9188243,22.01,3.76,1.56,24.13,0.13,FALSE,TRUE,Calgary,https://performance.cira.ca/,30,5,1000,95,Home,3,None,Sturgeon County
979305,2020-08-21 18:40,53.77856895,-113.6073875,22.11,2.83,1.74,37.48,0.09,TRUE,FALSE,Calgary,https://performance.cira.ca/,,,,,,,,Sturgeon County
